product_id,qty,amount,stock_code
153,9,15.2,58094396
103,5,57.81,44830809
154,9,54.25,40571041
104,1,19.31,17417990
139,5,7.36,26004150
151,4,41.95,35408246
156,2,75.44,91237101
174,1,71.23,49805758
140,6,63.25,73750055
169,3,49.76,67339471
136,6,35.64,22915009
137,2,86.99,37071950
175,6,21.8,68519551
187,6,46.87,54717558
175,7,68.45,43254521
197,2,71.82,58546130
147,9,46.51,86892650
147,3,58.6,73617006
118,2,70.86,22187437
153,2,57.95,47606029
153,2,88.55,22542960
147,1,43.18,6715281
181,2,85.66,10378496
128,9,34.97,25392661
164,5,42.42,49385045
183,5,13.2,68089474
112,3,96.63,20285043
112,3,17.89,92410503
150,6,99.06,45192456
114,9,84.16,38920783
195,4,82.76,55729482
112,6,51.83,14783203
149,9,79.41,9148000
193,1,95.02,81228348
170,8,63.01,30914797
176,5,31.8,19156392
171,1,87.34,16609518
147,3,63.94,64095820
182,4,48.78,54421769
127,2,91.19,72843819
102,1,15.28,81125593
175,8,32.82,20257453
122,4,83.12,71123035
130,4,11.99,8424853
107,5,63.53,15620194
121,6,74.34,49970333
160,2,53.78,47332898
123,4,94.96,69713699
171,2,57.77,30631458
156,7,98.35,84065841
122,4,74.47,97252092
128,3,94.53,59264385
175,3,53.35,90402272
167,2,76.73,44300296
160,9,63.77,47116573
151,3,17.09,41800690
112,4,94.19,63288292
101,4,34.33,65381304
171,8,21.75,49426533
120,3,69.73,11931980
162,1,35.97,6461263
194,8,54.54,71311975
130,9,98.91,20024819
199,9,19.36,5299775
159,6,14.05,22543561
130,7,29.97,4535263
182,2,37.16,21965098
197,5,41.18,53057648
181,9,10.39,25346183
186,3,54.13,68480479
175,6,37.63,47803954
137,5,56.16,31052849
130,4,15.78,62414487
164,4,57.51,30434813
124,6,11.94,39250032
120,6,56.98,57557625
174,4,29.93,53311580
134,8,91.07,407342
175,7,25.38,80535300
163,3,78.46,75087814
188,5,38.62,86102261
106,6,27.23,13340674
163,2,52.62,388764
121,3,90.43,32352092
121,7,31.55,21502736
104,9,7.02,16864528
195,8,86.26,42521006
116,6,90.27,68886417
120,9,40.43,94014556
103,4,85.97,10569832
129,5,61.54,13388454
199,9,23.44,71804392
160,7,92.33,73224624
178,5,64.74,28530954
182,5,97.38,24852173
176,7,71.36,13527136
166,7,7.19,41333624
162,7,91.52,74371723
170,2,81.02,87575385
128,4,45.06,30876958
120,5,92.53,48101080
151,8,5.51,96783160
120,4,10.94,10811467
183,9,6.68,84807052
170,6,11.75,71806402
109,3,41.05,50334841
107,7,23.78,93483889
151,6,10.7,3336151
105,9,59.65,27423172
134,2,30.69,22845788
180,5,25.26,91297303
127,8,21,13802653
122,1,14.63,94682120
116,5,39.89,77200440
103,1,80.87,56071993
163,3,42.14,46735102
151,7,23.53,77986948
114,7,91.79,87726510
123,9,63.54,52854705
135,9,62.2,38724886
132,5,33.2,48821049
108,3,75.92,17147583
183,4,8.38,15010551
193,3,87.51,7859335
170,1,57.44,78230729
175,7,59.94,90904202
177,9,91.62,40172187
164,8,29.56,39564252
106,6,29.72,98109791
174,2,44.11,79587594
158,5,81.24,4840190
186,2,83.02,13820312
105,7,88.71,20812423
136,2,51.47,12866069
133,6,75.07,6316372
147,1,42.94,94383607
105,5,75.28,26167527
105,7,32.7,67994519
163,5,61.15,62366045
153,5,83.56,79278997
172,2,94.31,65180365
132,4,99.89,13869403
168,7,46.59,78144040
181,2,33.94,1449129
182,8,20.57,98617272
122,5,10.59,89789827
163,1,73.82,84006035
176,5,84.1,21705472
178,2,95.95,67198689
162,2,89.82,89574096
145,5,9.26,26495163
167,9,76.57,37998356
138,8,66.67,72655405
161,6,15.86,56943900
135,7,41.18,95929682
129,2,59.4,69375316
112,6,69.47,84089748
120,4,70.29,78856332
103,3,96.27,58720158
184,7,51.84,88987156
172,9,44.79,26887746
171,2,72.67,84261229
182,8,85.48,25705317
119,7,61.54,59368205
134,8,73.93,80283379
188,3,15.97,84075901
125,6,60.09,70509700
175,2,28.46,31817141
125,1,58.3,45985874
150,9,31.82,51488543
130,8,72.17,75277635
148,6,34.11,90125218
193,4,95.99,97205791
122,6,53.85,81043217
181,2,35.88,17325646
153,9,76.51,21657245
159,8,17.97,25846935
148,1,88.61,54820654
185,6,45.64,35812333
173,9,99.48,65882597
188,6,41.72,24432993
125,1,46.39,84643322
110,9,91.28,71668161
177,9,28.96,74447527
123,9,55.2,46527745
187,1,81.75,96270325
173,8,69.01,11142614
121,1,47.96,11219859
172,3,80.72,82431822
155,1,9.81,70024920
121,2,94.62,44182229
176,9,58.28,71743004
129,8,92.31,99811716
159,1,92.75,97686323
161,5,29.46,29231294
159,1,77.84,96089767
174,6,53.2,76034367
145,4,51.48,89537695
193,3,65.27,42337157
110,4,96.36,51124168
148,4,73.88,56068498
185,9,68.59,64927596
157,9,88.52,12469680
132,2,54.46,96634356
158,3,53.8,18249743
183,3,42.59,79127462
121,4,48.91,67914913
171,5,91.09,30611139
197,1,22.04,95023236
196,1,23.12,20418168
109,9,30.81,40324586
119,3,16.25,49754162
154,5,99.69,85600553
119,2,81.22,26086019
183,4,41.46,9592377
190,8,8.23,14268908
188,3,9.25,83234699
183,6,65.53,76056703
174,3,59.5,72970379
185,4,39.33,74168507
119,3,12.41,23883994
127,1,65.05,47229877
173,3,16.13,63875751
115,2,13.9,16666948
139,3,74.68,60885821
185,8,6.28,17108164
180,2,77.28,69335570
190,8,18.09,93479226
179,7,61.99,20450953
165,7,54.6,288033
169,7,21.84,55989558
160,4,7.13,30705395
151,4,52.24,97994176
132,9,94.19,56851816
190,7,35.39,30401600
101,1,24.47,68360030
180,3,54.28,21923043
116,7,22.89,71020792
100,8,98.06,2876429
193,9,17.57,35257608
131,6,12.41,219662
148,1,38.23,67503438
152,2,27.9,99679521
126,4,84.54,39737199
199,7,47.13,74151035
162,3,85.91,37000349
194,2,25.88,98625536
105,9,41.52,99839789
101,2,81.16,4918509
146,1,56.28,56711462
160,4,71.65,57250922
145,7,27.12,23028760
112,9,33.41,35425250
134,2,74.7,20303860
178,8,23.98,82983796
180,3,35.01,37244699
141,1,85.32,98910601
179,2,80.07,99168551
144,7,22.23,9184282
197,3,13.79,66257424
144,2,85.12,19756936
179,5,16.83,78616219
174,5,26.49,19758480
116,4,7.01,73151999
106,4,93.28,98869954
198,6,77.16,53912039
146,1,44.37,92414891
114,7,81.74,61235083
148,6,77.58,12029860
190,3,31.21,35010494
183,8,48.45,69495113
147,2,60.51,51589578
105,8,78.5,55956741
186,9,78.78,69331664
153,6,58.18,48410267
148,2,32.18,4035909
145,2,33.27,66760757
194,1,32.61,59842408
128,7,99.12,56282894
168,1,9.83,25028911
144,9,60.85,90135729
155,5,15.68,91832160
149,5,21.74,62398718
108,3,46.05,92770881
152,9,86.29,49432183
145,4,55.97,4645702
142,7,60.51,91210067
105,4,22.39,84608246
114,9,71.62,78293816
121,7,84.15,22592453
109,8,99.02,52161162
194,1,45.93,60644398
119,3,92,18962857
147,3,91.11,42282365
120,8,20,34876503
143,6,45.99,98134243
172,1,82.46,18611922
171,4,27.49,14784255
111,7,66.99,75338978
166,2,64.73,95558394
137,3,38.47,74649846
128,2,15.55,39843920
164,4,29.46,60991164
198,4,47.15,54304161
128,9,35.79,1255898
195,5,71.66,39753694
116,1,5.72,90947728
163,7,45.2,28850038
165,1,30.93,62653329
158,8,59.89,86304962
133,2,78.2,66157588
160,6,36.21,8503817
143,2,62.1,97896883
122,4,79.65,38570995
107,8,60.04,44801625
138,4,95.97,46776686
196,1,87.32,96440216
127,9,98.56,16582422
115,6,24.04,66254805
104,8,51.98,67563913
126,5,68.33,76924071
122,1,20.54,79886277
141,8,73.35,94798050
137,6,9.6,57710341
161,2,87.57,56165401
133,9,32.33,5548392
125,5,20.4,81031351
112,8,72.67,20752880
177,2,49.43,59771968
176,5,6.36,57307237
110,8,81.09,53963208
117,1,40.92,25861716
116,5,11.55,73707943
149,3,89.57,90276699
166,8,6.85,78435636
120,4,14.59,30009707
159,4,95.31,2630038
116,6,35.21,61538696
101,2,68.36,97643418
193,6,26.83,75456450
104,5,29.54,55717243
152,7,97.02,21945700
122,9,43.21,63957952
143,1,45.66,78470811
140,5,68.67,1414813
190,9,60.55,10118122
149,5,31.5,78812987
103,8,78.7,36349913
124,5,29.28,6747107
194,9,58.21,70715583
187,1,60.53,43193172
106,2,29.72,21226847
110,1,83.66,51954895
109,8,77.4,21584244
118,8,86.12,18482294
172,5,39.02,23008793
159,7,10.61,57748009
136,6,10.14,75776022
168,7,95.48,35799078
115,7,50.4,46375728
161,1,9.27,22812599
143,7,23.8,28949411
136,9,51.65,38334542
151,9,61.68,50111121
163,4,81.8,6805630
145,1,31.19,23056947
164,1,52.14,28305491
158,8,73.8,55141024
118,9,63.34,99531577
149,7,30.25,55379311
134,1,73.4,91773548
144,2,93.21,43138494
122,7,95.92,63783018
153,2,9.04,76566400
168,8,89.26,35439790
163,1,41.69,9664937
169,2,52.98,15334008
173,7,52.37,48047371
120,5,7.42,51398590
140,8,73.37,90477881
193,4,73.07,14864537
143,6,69.14,52916007
178,3,28.58,10369227
191,6,70.39,49624939
194,7,89.76,70632224
195,8,19.01,57082028
131,5,65.59,64693446
117,6,22.87,85270664
160,7,97.5,50334100
172,1,5.69,36104499
119,5,86.04,909419
127,2,47.75,13839529
144,9,41.62,69976421
144,9,77.34,2043210
164,7,79.49,98782642
135,4,60.46,8789433
174,4,92.13,98366019
163,8,61.58,37635084
161,2,79.09,48259255
100,8,67.27,26076119
173,8,98.68,17814348
149,4,72.84,40055961
149,2,15.62,91077202
166,1,57.77,60743374
161,1,44.58,92096998
140,3,69.03,8445421
114,2,57.73,54578258
189,5,41.58,88439228
183,1,49.94,71752600
186,9,92.53,15025388
157,8,16.1,9470569
113,6,50.18,75391454
195,1,91.79,30104778
167,7,39.1,11741633
108,3,96.37,7748592
123,1,47.46,51065829
169,4,46.55,15647832
124,9,11.27,43443901
142,1,24.16,94326413
153,6,50.08,54716506
194,2,81.36,14570131
197,3,58.46,70508598
108,6,21.86,24413961
131,4,42.91,4310266
189,3,53.59,72146408
190,7,34.04,68524364
136,4,20.55,31883276
152,6,47.55,63477429
194,2,38.68,9522510
176,7,78.41,23551497
170,5,22.83,58044223
129,6,85.07,23272859
152,4,60.35,4035510
112,2,13.03,21690525
193,6,22.05,20548865
139,7,70.13,3662298
144,3,11.13,7742965
190,2,27.48,48189620
149,9,23.87,77318602
156,3,88.76,56013863
183,2,78.68,8818232
168,4,76.16,92617124
161,5,62.49,62764551
176,5,21.26,5640751
144,9,62.8,12111633
161,2,93.25,72535714
147,2,15.61,67422784
181,2,50.2,62837767
186,5,91.24,12310807
110,4,95.42,55619943
101,8,29.33,23794092
131,2,79.78,24075510
116,6,7.03,18471403
113,2,96.19,16701052
194,2,62.95,34205495
161,5,46.8,74265718
186,4,91.92,41721995
106,6,52.44,58233146
149,7,12.21,47088825
162,6,98.08,23273917
142,1,39.52,65945513
152,9,65.58,35797814
162,3,6.43,53014337
152,5,41.97,73293347
160,5,55.14,75843410
136,8,5.46,28264774
170,8,87.26,60085191
165,9,85.9,91347596
191,3,66.03,93133678
194,2,52.58,58470510
184,8,26.53,56696486
143,9,59.34,63164152
190,3,52.22,67808717
197,1,49.71,42487265
166,1,44.45,73626657
167,9,77.09,27411896
136,8,14.77,17612197
129,6,72.83,62688635
126,9,70.96,48396615
125,2,77.21,53793584
165,6,68.95,26567440
105,2,83.84,10421291
112,5,87.04,46062192
122,4,6.34,71406107
199,8,35.81,49037807
106,7,5.6,54797185
103,1,96.38,7100215
136,7,93.78,37381646
160,3,96.96,88579955
165,4,96.21,78716735
125,2,34.99,53152626
124,6,39.05,26924953
149,9,76.84,79101820
191,6,43,24895958
148,7,68.15,21990885
131,1,70.25,74972630
125,6,7.55,55903080
175,1,74.48,65103463
189,5,15.49,97797302
187,4,92.9,51670429
192,6,90.98,25752120
123,9,63.41,95919768
173,4,31.02,10613733
172,6,95.99,38908927
165,1,80.68,34981863
146,5,61.49,17174992
116,2,20.82,71726458
112,1,89.24,6555696
110,5,62.44,75374952
127,7,63.6,73560579
131,1,42.66,30406261
104,5,73.27,96034156
158,7,69.97,35591917
187,5,66.81,69702112
151,7,21.4,45321276
178,6,67.44,13632656
128,7,45.33,2823423
100,9,89,70435603
125,2,62.39,16381490
143,8,48.77,17547406
114,6,60.38,44147686
109,4,49.65,15540669
149,5,42.76,97298106
146,7,87.21,44406899
175,1,42.3,95184791
199,2,33.21,15414489
171,8,27.9,54808348
170,5,81.18,3980651
180,6,22.46,59526209
111,6,45.55,7687488
173,7,14.15,45848469
197,2,36.8,4253822
140,1,30.61,59030201
184,9,36.24,91918291
154,3,39.14,29039357
185,8,64.21,43067794
104,5,93.13,86923828
149,2,86.19,43120505
133,9,63.85,66631798
103,8,96.8,34545225
190,7,73.74,76320545
102,3,57.94,70831115
169,5,78.05,96136409
176,6,16.32,21243875
199,9,59.92,32151985
148,8,19.4,16322554
199,9,15.64,58330494
141,7,51.57,8108586
174,7,45.74,97883340
164,5,69.4,20785611
174,7,40.68,72069318
167,9,34.67,58840504
157,9,94.32,18851397
168,4,80.97,564922
190,7,30.39,48283199
120,3,70.05,29473885
135,5,8.15,88144290
145,9,78.07,54575516
195,9,93.3,30203075
129,9,5.42,63291933
128,1,35.96,38144936
165,5,88.09,92550568
106,5,68.62,63605488
183,6,38.5,66503545
131,6,65.07,76891878
178,4,38.17,71106694
140,5,48.29,64550701
144,8,17.73,75321246
172,2,42.07,68260477
123,4,14.32,53548474
164,9,11.33,21496776
140,8,65.35,57479736
171,4,10.64,26715674
190,1,90.61,97529767
160,4,5.89,6376291
172,5,42.79,54693623
101,6,63.67,85285996
102,3,56.18,42452263
185,6,31.92,90722967
114,3,52.03,77012456
155,8,25.07,80109105
100,5,61.15,59148258
173,9,42.61,15047823
103,1,65.08,5758555
146,9,52.92,33714578
136,5,95.33,72626177
178,8,66.5,74786398
131,2,61.06,16012776
135,5,48.63,71790497
191,2,33.94,22949653
176,5,20.97,64688381
141,2,82.93,83211614
151,7,11.66,29325733
158,3,88.18,88492889
184,6,85.09,81608270
185,4,23.23,63852547
184,9,40.52,82906399
188,3,17.68,42178002
156,2,14.34,84379634
128,6,66.62,14899263
193,4,99.64,32616613
125,7,67.2,92615380
132,8,19,23304215
149,2,45.91,30595323
159,6,87.05,83896118
101,9,40.63,13904449
155,8,7.28,70611069
188,3,81.92,6802875
180,6,64.97,96153031
106,5,26.49,91867117
130,2,46.76,22250339
175,1,21.22,4024972
100,2,17.2,2701028
128,2,96.17,84995353
121,3,81.6,37067878
132,2,75.78,73487432
104,4,23.99,20948207
150,2,25.86,42025313
145,5,10.16,54408326
162,6,29.36,33561905
157,1,33.44,38461552
144,4,29.43,26429724
140,5,69.71,98224128
159,8,71.8,32994926
153,3,7.04,54565715
156,3,6.88,39848611
196,2,23.95,23445819
110,7,81.34,27894705
165,1,81.48,60896827
119,1,12.21,53507150
189,7,31.89,91400338
130,3,20.5,94903553
194,1,25.72,52887550
177,8,48.19,64192772
187,7,18.3,35827351
127,5,5.83,43852505
186,6,67.32,47383210
138,7,44.47,42047544
134,2,70.8,97250395
195,3,8.7,56863550
180,4,22.08,32908572
195,9,74.47,26709451
158,1,12.14,6273620
172,4,24.64,48619530
133,8,32.21,81440894
198,8,12.07,98543687
111,7,44.02,71535890
153,2,77.52,32531312
105,3,18.46,10933367
164,7,46.88,27169810
163,9,73.29,5995714
122,1,66.87,78532793
195,5,71.39,31591683
112,6,41.15,54700802
112,7,54.81,18692525
161,4,73.74,8409973
194,1,77.42,62476225
197,5,47.65,19838328
199,8,55.97,14451072
199,5,52.04,44854829
164,4,74.81,71908168
187,1,60.15,61221543
178,6,95.93,38731655
164,7,16.94,94901283
156,5,82.63,86156202
162,5,70.9,22017765
182,5,95.55,60505842
162,1,98.73,8299178
123,2,57.79,58385517
188,9,38.71,430623
185,2,6.98,48089623
153,9,48.32,18185980
193,7,44.63,29297757
109,1,99.98,29962990
100,6,8.64,85455900
103,3,80.23,67048144
122,5,58.43,56213645
173,5,76.33,82949846
194,3,30.61,76963650
164,7,91.12,80814566
168,1,81.1,75240653
194,2,34.9,48140058
186,2,97.33,91572004
112,9,56.79,58143353
146,6,47.55,91851772
130,6,24.31,47459731
191,4,30.88,68066420
140,4,67.59,61520431
126,3,77.05,69081187
189,7,29.15,26132679
119,6,28.18,58558409
186,3,90.24,3640234
164,7,64.02,7066511
181,7,91.59,58732564
190,9,25.52,91855442
138,8,91.17,1577686
186,5,87.17,37267223
134,8,99.26,1106282
132,3,99.74,78390041
159,2,88.35,28693833
128,4,6.23,85156210
174,9,91.37,22761071
154,1,8.9,72928417
133,6,49.64,29569021
138,2,76.57,35397786
197,8,31.83,99091194
117,8,58.16,67485994
104,4,50.88,95474663
162,3,57.83,33754833
195,3,78.7,83102066
102,7,27.37,62450096
124,4,29.21,57168531
149,8,58,42156406
158,6,39.27,3965795
178,2,88.33,21486876
165,4,72.92,35782384
196,2,48.73,17763219
138,2,78.7,38305863
183,4,89.32,55780278
190,7,14.56,62054195
113,5,73.03,73677017
196,4,12.15,34456460
121,8,49.54,69918124
140,4,62.14,25602791
106,5,73.52,30660540
111,9,84.96,25688573
157,4,41.49,39277411
158,8,53.65,29608812
195,8,17.87,27798331
166,9,99.88,47764590
141,5,86.45,14299308
134,1,59.07,31717878
142,1,70.3,84199263
191,4,45.01,36708369
161,7,83.52,28232612
124,9,9.37,32079937
140,3,58.05,12807727
156,9,78.36,14319136
149,6,18.53,24989985
125,8,34.74,95905150
131,8,57.72,5088263
126,3,54.53,78801837
145,2,53.9,14825835
124,4,95.5,78700826
100,6,11.28,38875786
176,8,32.93,94836493
174,3,13.44,48243148
173,6,15.06,58057674
192,5,47.71,15879035
190,9,81.52,90052293
106,8,75.57,15378972
102,1,70.51,24308816
118,5,82.11,55580847
137,8,51.78,34110348
191,7,14.62,61187733
163,8,94.36,37968182
134,6,47.35,95255118
170,7,19.36,65482797
166,4,23.14,43013685
154,5,36.32,43251858
165,9,15.72,1288384
198,1,36.23,83792106
125,8,5.36,56707632
174,7,88.62,59538547
180,8,73.17,948500
120,1,46.21,46183750
127,2,46.68,36049189
160,5,98.59,42018537
116,7,94.7,49395761
155,6,96.48,28780571
139,7,20.64,67665037
152,5,78.33,70896015
111,2,44.85,20813659
110,1,46.72,22378903
154,5,69.59,70768725
178,7,36.92,59648987
136,1,26.53,75204051
138,4,63.29,31572897
124,8,19.78,60767820
120,8,17.67,75185152
114,9,86.57,28810506
195,7,93.11,18378962
171,6,27.51,129428
174,9,92.9,15194770
167,3,91.67,1195606
127,5,79.04,70446241
149,4,82.61,55211840
133,8,5.44,85702387
139,2,35.83,88635170
114,3,83.41,81869190
136,3,16.71,2699844
140,3,45.73,50945191
144,2,6.42,46982605
121,4,26.7,78656994
194,5,31.28,63704952
136,5,52.84,88014975
119,2,50.78,14859557
186,4,18.44,4349242
180,6,24.86,61852198
185,1,50.11,13003685
187,8,88.08,54106901
143,7,98.47,45518515
193,4,15.86,66797142
102,7,83.47,76936449
131,5,27.89,70906592
122,4,14.04,786355
153,5,6.01,68994648
166,5,46.23,76037535
171,2,16.94,46801685
109,4,32.06,37741358
137,2,74.63,62451369
176,7,43.45,89583869
130,3,53.58,26337289
199,8,80.62,77785992
138,1,39.92,7222146
160,3,80.86,91154415
142,6,12.14,98484348
128,6,38.58,42512110
111,8,50.54,88656816
146,6,21.08,35361695
154,3,92.15,78961876
180,2,31.95,86351942
170,9,76.81,16894464
167,4,60.5,97547525
173,5,28.15,59666691
154,7,6.21,69438967
118,1,98.79,68179120
172,5,92.48,2548944
196,1,30.08,23077768
114,7,54.83,20006204
195,7,56.73,72778890
193,1,53.7,6731199
183,2,90.05,46242679
193,1,6.56,28625414
115,8,60.08,87206289
156,5,51.84,99656256
126,4,60.64,8740908
132,2,68.83,76747663
122,3,26.03,59357018
113,6,58.71,48743433
180,8,91.65,63603279
180,1,73.07,23864948
176,7,76.08,75684846
126,4,85.94,90717130
162,7,37.55,80768807
196,4,48.5,45713705
104,5,59.42,29799442
189,1,45.99,91607676
180,1,42.39,40099347
141,8,83.81,9366503
109,4,75.83,63784602
121,8,10.23,12217427
132,4,20.12,92353978
161,1,5.63,16562660
151,2,58.77,45367328
146,3,96.95,14456039
191,4,68.55,53264763
170,1,28.1,53446183
132,6,27.03,82504700
116,3,53.83,71959931
153,3,78.54,17850568
139,2,78.05,26563664
104,9,66.01,26550121
130,4,24.74,56350449
197,5,57.19,83703782
164,2,35.56,80190103
135,9,60.8,60777829
182,8,39.58,85022522
117,4,10.88,37733506
190,9,99.24,49758511
173,3,31.34,99368906
174,8,52.43,36629244
143,3,26.88,61334267
141,9,43.29,18187182
148,5,66.45,93564397
180,7,29.6,15642769
194,7,39.65,20806590
111,8,90.24,81748501
164,3,69.96,10060810
129,1,22,99603885
196,9,43.64,86270205
176,5,46.15,53897794
172,7,51.49,78994966
199,5,8.17,40593227
190,5,19.46,83240379
186,7,58.53,61296732
175,2,41.96,9789838
164,9,36.1,60954466
146,7,40.35,22793201
164,7,97.24,56929232
106,2,68.17,75232917
186,6,44.13,7014833
136,2,74.26,1657036
104,1,77.01,15536815
104,9,43.15,97989981
102,8,93.02,25930672
116,4,90.93,43761425
128,1,31.94,65958056
177,9,40.66,24059305
124,9,8.18,73618218
173,9,64.74,50048373
153,2,24.36,84918154
127,9,94.68,41435892
156,4,40.64,34149768
108,7,55.7,8826602
152,4,48.63,23517202
149,8,39.73,16121959
192,9,65.34,35156499
177,3,9.56,86713023
120,6,85.95,44474706
132,2,77.32,47673199
114,3,59.75,63096477
129,7,26.29,68551964
193,3,24.58,59639497
178,2,61.13,43355815
137,3,90.08,66018322
129,7,19.02,63532883
186,8,51.23,87741780
157,8,92.9,77123602
101,4,58.51,34620083
189,1,67.79,3162064
107,9,93.69,53824844
179,6,14.93,9024663
191,4,22.56,30040625
107,9,89.36,94348293
107,9,48.04,97643999
184,2,24.55,79188753
100,9,92,62285872
112,1,87.4,48443616
137,9,99.44,37936822
149,5,94.26,81329441
190,9,8.26,82533823
146,7,53.96,97948452
182,8,84.35,73865797
100,3,10.43,84595270
192,6,57.11,31261579
126,7,74.12,85476639
141,6,34.14,49410907
153,3,68.73,88406893
149,4,28.86,71921242
154,1,18.44,66733751
161,3,75.14,43500710
124,8,92.01,56140392
146,5,93.51,15387
121,1,90.42,63593297
146,8,27.4,96028506
158,1,36.44,30686434
105,3,75.65,9873544
159,9,85.7,6380564
137,2,96.29,11585398
122,1,31.67,69323232
192,6,38.34,69231933
145,9,60.55,46262318
101,2,7.69,87533569
199,1,8.96,45949913
135,6,25.35,41936245
180,6,93.37,34770771
139,1,81.43,83830273
108,2,65.96,86253703
172,8,57.48,27621271
190,4,65.2,47939394
199,7,18.24,34335116
188,6,23.36,2372044
158,5,22.62,34558768
185,9,59.81,9723788
133,3,54.4,24205146
191,2,28.97,92977020
178,1,9.23,27777169
175,8,32.19,6132293
147,4,83.29,20352738
178,9,27.01,34361429
166,1,36.62,50025053
114,5,15.98,80074694
119,4,65.09,83774843
143,8,68.46,68776909
103,2,58.34,4609834
151,9,10.96,37940690
193,4,56.54,39003201
127,9,70.98,19834580
140,3,7.99,10640999
165,1,98.46,68083038
195,8,9.44,92633377
199,6,57.48,64870120
138,8,70.45,54147607
140,6,48.58,19000688
123,1,8.99,97901402
126,3,78.16,32328288
185,2,26.73,5795246
102,5,82.2,3599495
132,2,96.65,12452873
104,3,44.29,87476361
159,3,21.46,85975170
189,4,84.47,45301261
195,7,95.38,96554142
140,9,20.14,10696156
187,4,46,1693805
106,9,17.02,12633524
132,9,92.55,15701282
139,6,53.52,81311576
166,9,38.46,80340256
101,5,86.74,61294349
113,8,32.47,15971098
178,6,5.19,99438432
104,4,88.38,15020765
188,5,25.96,33692326
111,5,24.02,40516899
116,8,72.66,25159813
163,4,98.04,32940008
191,7,25.91,11158998
107,3,28.49,41976456
131,3,28.85,55572149
147,3,63.82,50301584
136,5,33.92,54738706
108,9,35.99,73749318
123,7,71.83,99557997
198,3,62.1,21549625
127,6,18.37,2155180
177,4,56.03,54111448
128,7,40.53,63837063
196,4,58.16,86997683
190,3,27.35,15375551
170,1,98.6,53917058
124,1,53.56,73357728
117,9,85.69,1368604
111,9,53.39,66414285
129,4,62.6,22525079
192,6,31.85,41112090
193,1,19.59,47116696
198,1,83.45,83127960
112,9,36.25,99754136
134,6,17.89,57785998
146,7,21.4,77496171
170,5,99.51,86320320
169,8,24.83,11083122
149,7,14.68,36123308
163,2,51.36,45160578
146,9,66.22,13593070
161,3,43.63,13919719
111,9,97.11,68912024
124,8,7.68,68723422
110,6,27.08,36794942
190,2,36.93,69467578
176,1,41.7,67658503
158,5,49.84,78855731
104,8,19.56,91672889
182,8,98.16,53443960
118,1,31.35,78187023
175,2,31.16,45365713
151,5,87.49,95243559
115,9,83.73,58502280
118,7,66.75,21416248
196,5,71.65,34474013
127,5,99.07,46633644
144,1,68.74,60084156
189,1,66.49,26611396
145,6,34.93,45428296
174,2,94.58,50964314
146,7,22.58,33098197
134,4,17.47,11835851
122,1,81.56,65384411
174,8,17.31,52855184
177,2,64.84,87310573
199,4,73.66,70405903
120,4,25.25,14307324
158,9,74.66,16912854
157,1,62.08,57838397
182,5,32.71,34854273
107,7,81.46,87717990
184,6,37.96,41700297
119,8,28.26,50248223
114,1,67.46,58569566
195,4,14.74,12290314
151,6,78.97,51484644
127,7,66.35,72126592
171,5,53.3,40384221
166,3,25.59,15130310
103,4,23.58,86073912
144,3,27.75,77882585
195,5,53.28,59824879
196,3,89.59,49543889
103,3,70.82,23899001
142,7,46.66,91396044
188,8,80.82,63935769
103,3,56.16,64779423
196,7,87.72,7757358
125,7,63.22,3561591
192,8,75.63,47960688
132,7,10.42,23802872
165,7,78.32,79932837
151,5,81.55,48769235
164,2,98.09,43259045
122,5,30.75,7407482
108,9,43.93,23326804
109,3,27.06,66180210
133,5,31.71,4367932
122,8,12.7,85815711
102,8,98.44,60995766
134,7,22.86,35802365
128,3,75.19,30649439
189,9,31.99,54094635
109,2,65.46,8725844
134,6,19.36,44068196
169,4,70.34,64376936
149,2,52.4,56351392
165,7,91.66,91462183
175,9,33.44,45108075
168,6,15.87,51402969
173,3,60.14,48808965
194,1,23.44,83620058
160,9,79.32,39531155
149,7,13.97,77955203
102,7,90.88,69052
156,8,34.98,9799059
189,1,39.46,90885600
152,2,75.17,3144015
181,6,28.17,58104804
165,8,44.28,1473582
172,2,93.9,27052181
117,8,61.78,32610413
164,6,40.06,43620685
102,4,75.57,90846328
107,4,75.05,82818487
176,1,53.58,71768397
139,6,12.06,11706267
115,3,14.49,7914720
113,4,46.87,23099395
188,6,91.1,17340984
102,5,12.89,69157240
124,6,93.46,34093658
119,8,20.72,61549869
193,8,14.77,77539960
144,1,27.78,10734667
126,1,18.78,27942970
150,6,8.42,83035296
129,2,46.84,92468306
167,8,91.25,41538517
127,3,61.67,19815114
115,6,76.26,54430099
124,4,7.76,8366894
165,2,67.02,29482795
140,2,73.61,38506840
191,9,82.83,24998673
182,3,57.11,91855800
160,9,75.82,72687079
172,4,65.26,62709026
126,4,31.87,38887857
137,4,47.02,25756913
195,7,21.99,26616407
112,7,58.15,12936199
103,2,6.04,24236188
109,8,75.85,4993209
112,3,50.7,37450120
123,7,36.86,99537845
186,5,50.75,49911893
123,9,98.61,17777087
108,6,91.28,93902403
174,7,55.93,28554523
167,6,97.05,92619739
145,6,58.34,71825939
157,8,71.01,587174
104,4,76.89,56726855
111,5,30.44,51218348
139,7,62.38,13955403
150,7,16.04,1466652
114,5,22.23,8955821
130,4,47.07,76046278
165,2,84.63,63132748
168,7,32.99,10452226
